Marca temporal,1. Edad en años,2. Género,3. Etnia,4. Institución educativa,5. Área de residencia,6. ¿Cuenta con acceso a internet en casa?,7. ¿En qué año escolar estás actualmente?,8. ¿Qué idiomas hablas? (Selecciona todos los que apliquen),9. ¿Cuál es el nivel educativo más alto que han alcanzado tus padres o tutores? puede ser cualquiera de ellos,10. ¿En qué área de trabajo están involucrados tus padres o tutores?,11. ¿Cuál es el ingreso familiar mensual aproximado?,12. ¿Cuáles de las siguientes actividades te interesan? (Selecciona todas las que apliquen),"13. ¿Sientes la suficiente confianza al resolver ejercicios de matemáticas, razonamiento o lógica en general?",14. ¿Crees que las habilidades artísticas o las habilidades blandas pueden generar influencia en el aprendizaje en carreras de ciencias o tecnología?,15. ¿Crees tener el conocimiento para poder seguir una carrera que involucre la ciencia y la matemática?,16. ¿Cuáles de las siguientes actividades te gusta realizar?,17. ¿Qué asignaturas disfrutas más en el colegio?,18. ¿Cuál de las siguientes carreras te parece más atractiva?,19. ¿Quién influye más en tu decisión sobre qué estudiar en el futuro?,20. ¿Tus maestros te han animado a explorar temas relacionados con la ciencia o la tecnología?,21. ¿Qué opinan tus amigos sobre el estudio de disciplinas relacionadas con la tecnología o la ciencia?,22. ¿Qué tanto apoyo recibes de tu familia para estudiar temas relacionados con las matemáticas o la ciencia?,23. ¿Qué obstáculos sientes que podrías enfrentar al seguir una carrera STEAM?,24. ¿Qué sectores te interesan más para trabajar en el futuro?,25. ¿Qué tan optimista te sientes sobre tu futuro en una carrera que involucre tecnología o ciencia?,26. ¿Crees que tu carrera te brindará estabilidad económica?,27. ¿Qué esperas lograr con tu carrera en términos de impacto social o tecnológico?,28. ¿Crees que las innovaciones tecnológicas y la ciencia están mejorando la calidad de vida de las personas?,29. ¿Qué área consideras más importante para que avance tecnológicamente?,"30. ¿Cuál es la probabilidad de que selecciones una carrera relacionada con Ciencia, Tecnología, Ingeniería, Arte o Matemáticas (STEAM)?",31. ¿Qué tan informado/a te sientes sobre las diferentes opciones de carrera STEAM?
19/02/2026 20:53:49,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Primaria,Sector público,,Disfruto explorando y aprendiendo sobre seres vivos.,4,4,4,"Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas., Resolver problemas matemáticos y encontrar soluciones eficientes.","Matemáticas, Biología, Arte, Ciencias Sociales",Artista digital,Familia,4,Positivo,4,Falta de recursos educativos,Salud,4,,Mejorar la calidad de vida de las personas,4,Salud,4,3
19/02/2026 20:54:30,18,Masculino,Afroecuatoriana,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Negocio propio,,Me interesa trabajar con materiales físicos para crear arte.,2,1,1,"Crear obras artísticas como pinturas, dibujos o esculturas.","Biología, Lengua y literatura",,Familia,5,Positivo,1,Falta de recursos educativos,"Arte, Educación",1,,Desarrollar nuevas ideas artísticas,1,Energía,5,2
19/02/2026 20:56:25,17,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Me siento atraído/a por temas relacionados con mecánica y automóviles., Encuentro fascinantes los misterios sin resolver.",4,4,5,"Resolver problemas usando herramientas y software tecnológico., Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas matemáticos y encontrar soluciones eficientes.","Matemáticas, Física, Química, Tecnología",Ingeniero/a civil,Redes sociales,3,Neutro,5,Dificultad en las materias,Tecnología,5,,Innovar y crear nuevas tecnologías,5,Educación,5,3
19/02/2026 20:57:37,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Negocio propio,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales., Encuentro fascinantes los misterios sin resolver., Me interesa trabajar con materiales físicos para crear arte., Disfruto explorando temas relacionados con arte y belleza visual.",3,1,4,"Aprender sobre nuevos descubrimientos científicos., Resolver problemas complejos de manera creativa., Crear obras artísticas como pinturas, dibujos o esculturas.","Matemáticas, Biología, Química, Arte, Ciencias Sociales",Salud,Familia,4,Muy positivo,4,Dificultad en las materias,"Salud, Medio ambiente",5,,"Mejorar la calidad de vida de las personas, Contribuir a la sostenibilidad",5,"Energía, Transporte, Medio ambiente",5,3
19/02/2026 20:59:02,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,"Español, Inglés",Universidad,Negocio propio,,"Disfruto explorando y aprendiendo sobre seres vivos., Disfruto explorando temas de ciencia ficción.",3,5,4,"Aprender sobre nuevos descubrimientos científicos., Resolver problemas complejos de manera creativa.","Biología, Química, Ciencias Sociales",Investigador/a científico/a,Redes sociales,5,Positivo,3,Falta de recursos educativos,"Salud, Tecnología",4,,Mejorar la calidad de vida de las personas,5,Salud,4,3
19/02/2026 20:59:52,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Me siento atraído/a por temas relacionados con mecánica y automóviles., Disfruto explorando y aprendiendo sobre seres vivos.",4,3,5,"Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas matemáticos y encontrar soluciones eficientes.","Matemáticas, Física, Química",Matemático/a o estadístico/a,Familia,1,Negativo,5,Falta de motivación,Tecnología,4,,Innovar y crear nuevas tecnologías,4,Salud,5,3
19/02/2026 21:48:05,17,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas.",4,2,3,Resolver problemas complejos de manera creativa.,"Matemáticas, Lengua y literatura",Desarrollador/a de software,Nadie en particular,2,Neutro,3,,Tecnología,3,,No estoy seguro(a),3,Salud,3,3
19/02/2026 21:49:21,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Me interesa trabajar con herramientas, máquinas y equipos., Me siento atraído/a por temas relacionados con mecánica y automóviles., Encuentro fascinante la ingeniería y el diseño de soluciones.",4,3,4,"Resolver problemas usando herramientas y software tecnológico., Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas matemáticos y encontrar soluciones eficientes.","Matemáticas, Biología, Física",Ingeniero/a civil,Familia,3,Positivo,5,Dificultad en las materias,Tecnología,4,,Innovar y crear nuevas tecnologías,4,Medio ambiente,3,3
19/02/2026 21:49:47,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Negocio propio,,,4,5,5,"Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas.",Biología,,Nadie en particular,1,Neutro,5,,Salud,4,,Innovar y crear nuevas tecnologías,1,Salud,4,4
19/02/2026 21:51:59,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,,,"Disfruto explorando temas de ciencia ficción., Encuentro fascinantes los misterios sin resolver., Me interesa trabajar con materiales físicos para crear arte., Disfruto explorando temas relacionados con arte y belleza visual., Disfruto de actividades artísticas como música, teatro o literatura.",2,3,2,"Crear obras artísticas como pinturas, dibujos o esculturas., Compartir y recibir retroalimentación sobre tu arte.","Biología, Arte, Lengua y literatura, Ciencias Sociales, historia",Biología marina ,Familia,3,Neutro,3,Dificultad en las materias,Arte,4,,Desarrollar nuevas ideas artísticas,4,"Salud, Energía, Educación, Medio ambiente",5,4
19/02/2026 21:52:48,17,Femenino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Bachillerato,Sector privado,,"Disfruto explorando temas de ciencia ficción., Me gusta leer novelas de detectives., Disfruto de actividades artísticas como música, teatro o literatura.",2,5,3,Resolver problemas usando herramientas y software tecnológico.,Ciencias Sociales,Desarrollador/a de software,Yo mismo,3,Neutro,1,Dificultad en las materias,Tecnología,5,,Innovar y crear nuevas tecnologías,1,Energía,3,3
19/02/2026 21:54:47,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector privado,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas.",4,3,4,Explorar nuevas tecnologías y sus impactos.,"Matemáticas, Biología",Desarrollador/a de software,Familia,5,Positivo,5,Dificultad en las materias,Medio ambiente,4,,"Mejorar la calidad de vida de las personas, Contribuir a la sostenibilidad",5,Educación,3,2
19/02/2026 21:54:49,18,Masculino,Indígena,Pública,Rural,Sí,Tercero de bachillerato,"Español, Kichwa",Bachillerato,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto explorando y aprendiendo sobre seres vivos., Encuentro fascinantes los misterios sin resolver.",1,2,1,"Analizar datos para encontrar patrones y conclusiones., Diseñar y construir estructuras o dispositivos prácticos., Analizar datos y realizar interpretaciones estadísticas.","Química, Arte, Ciencias Sociales",Leyes ,Nadie en particular,3,Negativo,1,"Falta de recursos educativos, Dificultad en las materias, Falta de motivación, falta de recursos económicos ",Agricultor ,1,,No estoy seguro(a),2,"Salud, Energía, Educación",3,2
19/02/2026 21:56:40,18,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Secundaria,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas., Me siento atraído/a por temas relacionados con mecánica y automóviles., Encuentro fascinante la ingeniería y el diseño de soluciones.",5,2,5,"Analizar datos para encontrar patrones y conclusiones., Resolver problemas usando herramientas y software tecnológico.","Matemáticas, Física, Química, Tecnología, Lengua y literatura",Ingeniero/a civil,Familia,5,Positivo,5,Dificultad en las materias,Tecnología,5,,Innovar y crear nuevas tecnologías,5,Transporte,4,4
19/02/2026 21:56:49,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Sector público,,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas., Me siento atraído/a por temas relacionados con mecánica y automóviles., Encuentro fascinante la ingeniería y el diseño de soluciones., Disfruto explorando temas de ciencia ficción.",4,5,5,"Analizar datos para encontrar patrones y conclusiones., Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico., Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas complejos de manera creativa.","Matemáticas, Física, Química, Tecnología",Matemático/a o estadístico/a,Familia,5,Neutro,5,Falta de motivación,"Tecnología, Educación",5,,"Mejorar la calidad de vida de las personas, Innovar y crear nuevas tecnologías, Contribuir a la sostenibilidad",5,"Salud, Energía, Educación, Transporte, Medio ambiente",5,2
19/02/2026 21:58:32,18,Prefiero no decirlo,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Postgrado,Sector público,,Encuentro fascinantes los misterios sin resolver.,2,5,5,Aprender sobre nuevos descubrimientos científicos.,"Biología, Química, Arte",Investigador/a científico/a,Familia,1,Muy negativo,3,Falta de motivación,Salud,3,,No estoy seguro(a),1,Salud,5,1
19/02/2026 21:58:39,17,Femenino,,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Negocio propio,,"Me interesa trabajar con herramientas, máquinas y equipos., Me interesa trabajar con materiales físicos para crear arte., Disfruto explorando temas relacionados con arte y belleza visual.",2,5,3,"Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos., Resolver problemas usando herramientas y software tecnológico.","Biología, Química",Artista digital,Familia,5,Positivo,5,"Dificultad en las materias, Falta de motivación",Arte,4,,"Mejorar la calidad de vida de las personas, Desarrollar nuevas ideas artísticas",5,"Salud, Educación, Medio ambiente",4,2
19/02/2026 22:00:54,17,Prefiero no decirlo,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,"Español, Inglés",Bachillerato,Sector público,,"Disfruto explorando temas de ciencia ficción., Disfruto explorando temas relacionados con arte y belleza visual.",2,4,3,,"Química, Arte, Ciencias Sociales",Artes escénicas ,Nadie en particular,3,Positivo,5,Falta de recursos educativos,Arte,4,,Desarrollar nuevas ideas artísticas,4,"Salud, Educación, Medio ambiente",5,3
19/02/2026 22:00:57,17,Masculino,Mestiza,Pública,,Sí,Tercero de bachillerato,Español,Secundaria,,,"Me interesa trabajar con herramientas, máquinas y equipos., Me siento atraído/a por temas relacionados con mecánica y automóviles., Me gusta jugar ajedrez., Disfruto explorando temas relacionados con arte y belleza visual.",5,4,3,"Analizar datos para encontrar patrones y conclusiones., Aprender sobre nuevos descubrimientos científicos., Resolver problemas usando herramientas y software tecnológico.","Matemáticas, Biología",Investigador/a científico/a,Familia,4,Positivo,4,Falta de motivación,Tecnología,4,,No estoy seguro(a),3,"Salud, Educación",4,2
19/02/2026 22:02:17,17,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa trabajar con materiales físicos para crear arte., Disfruto explorando temas relacionados con arte y belleza visual.",3,2,3,"Crear obras artísticas como pinturas, dibujos o esculturas., Compartir y recibir retroalimentación sobre tu arte.","Biología, Lengua y literatura, Ciencias Sociales",Artista digital,Nadie en particular,1,Positivo,5,Dificultad en las materias,Arte,1,,No estoy seguro(a),5,Salud,1,3
19/02/2026 22:03:24,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Sector público,,Encuentro fascinantes los misterios sin resolver.,3,4,2,"Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos.","Biología, Lengua y literatura, Ciencias Sociales",Investigador/a científico/a,Familia,4,Positivo,5,Dificultad en las materias,Salud,3,,Mejorar la calidad de vida de las personas,3,Medio ambiente,2,3
19/02/2026 22:03:27,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales., Encuentro fascinantes los misterios sin resolver.",3,,3,Resolver problemas complejos de manera creativa.,"Biología, Ciencias Sociales",Psicóloga clínica ,Nadie en particular,2,,5,Falta de motivación,Salud,2,,Contribuir a la sostenibilidad,5,Educación,4,3
19/02/2026 22:04:27,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Sector privado,,"Disfruto arreglando o construyendo cosas físicas., Encuentro fascinante la ingeniería y el diseño de soluciones., Disfruto explorando temas de ciencia ficción., Encuentro fascinantes los misterios sin resolver.",4,5,5,"Aprender sobre nuevos descubrimientos científicos., Diseñar y construir estructuras o dispositivos prácticos.","Matemáticas, Química, Arte, Lengua y literatura, Ciencias Sociales",Investigador/a científico/a,Nadie en particular,5,Muy positivo,4,Dificultad en las materias,Tecnología,5,,Contribuir a la sostenibilidad,5,Energía,5,4
19/02/2026 22:05:19,17,Femenino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Primaria,Sector público,,"Disfruto explorando y aprendiendo sobre seres vivos., Disfruto explorando temas de ciencia ficción., Disfruto de actividades artísticas como música, teatro o literatura.",1,4,1,Resolver problemas complejos de manera creativa.,"Biología, Arte, Lengua y literatura",Artista digital,Nadie en particular,2,Neutro,4,"Dificultad en las materias, Falta de motivación","Salud, Medio ambiente",2,,Mejorar la calidad de vida de las personas,5,"Salud, Educación, Medio ambiente",2,4
19/02/2026 22:06:10,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,"Español, Inglés",Secundaria,Negocio propio,,,4,3,4,,Tecnología,Ninguna,Nadie en particular,3,Positivo,3,Ninguna,Política,3,,Contribuir a la sostenibilidad,5,Salud,1,4
19/02/2026 22:07:23,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Bachillerato,Sector privado,,"Disfruto explorando y aprendiendo sobre seres vivos., Me gusta leer novelas de detectives.",4,2,3,"Analizar datos para encontrar patrones y conclusiones., Resolver problemas matemáticos y encontrar soluciones eficientes.",Matemáticas,Matemático/a o estadístico/a,Nadie en particular,3,Neutro,4,Falta de motivación,Salud,3,,No estoy seguro(a),3,Energía,1,3
19/02/2026 22:07:44,18,Masculino,Mestiza,Pública,Rural,Sí,Tercero de bachillerato,Español,Bachillerato,Sector público,,,4,3,4,,Matemáticas,Ingeniero/a civil,Familia,3,Positivo,4,Dificultad en las materias,criminalística,4,,Innovar y crear nuevas tecnologías,3,Salud,5,3
19/02/2026 22:08:22,17,Masculino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Sector público,,Me interesa trabajar con materiales físicos para crear arte.,1,5,1,"Resolver problemas usando herramientas y software tecnológico., Crear obras artísticas como pinturas, dibujos o esculturas.","Biología, Química, Lengua y literatura",Desarrollador/a de software,Familia,5,Positivo,4,Dificultad en las materias,Tecnología,5,,No estoy seguro(a),4,Energía,2,3
19/02/2026 22:09:29,17,Femenino,Mestiza,Pública,Urbana,Sí,Tercero de bachillerato,Español,Secundaria,Negocio propio,,"Disfruto explorando y aprendiendo sobre seres vivos., Me interesa investigar fenómenos físicos, biológicos y/o culturales.",4,3,3,"Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos.",Biología,,Nadie en particular,5,Positivo,4,,Medio ambiente,3,,No estoy seguro(a),4,"Salud, Medio ambiente",3,3
